user_id,name,linkedin_company_id,linkedin_regularCompanyUrl,logoUrl,description,Website
1,Seed Beauty,11171485,https://www.linkedin.com/sales/company/11171485,https://media-exp1.licdn.com/dms/image/C560BAQH9fiE4sGj20A/company-logo_400_400/0/1649206590863?e=1671667200&v=beta&t=KqPR5MRxFOsIcIS97NvVfhJfFru0V7ZIdImha3aqpqM,"With a unique combination of insight and foresight into the new world beauty landscape, we are the premier destination for acceleration in the beauty industry, bringing brands and products to consumers faster than anyone else in the world. SEED is reinventing how beauty brands interact with customers and are focused on turning beauty enthusiasts‚Äô dreams into reality through continuous disruption. 
 
With over 65+ years of industry expertise, SEED Beauty‚Äôs fully verticalized business model allows its portfolio of brands to ideate, formulate, develop, test, manufacture, launch and ship products all under the same roof. SEED‚Äôs campus, located in Southern California, spans 15 warehouse-sized buildings, and houses all corporate teams and manufacturing operations. 
 
As a verticalized business, SEED Beauty‚Äôs talented team is comprised of chemists, product developers, designers, creatives, marketers, manufacturing professionals, and engineers.  The diversity of SEED‚Äôs functional expertise, paired with its manufacturing capabilities, sets it apart from the rest in the industry. 
 
SEED Beauty‚Äôs portfolio consists of three award-winning brands: 

‚Ä¢	ColourPop redefines luxury by creating high-quality, luxury makeup products at accessible prices. ColourPop prides itself on being cruelty-free, price accessible, and keeping their customers at the center of everything they do. 

‚Ä¢	Fourth Ray Beauty believes in efficacious, highly concentrated, affordable skincare. Fourth Ray Beauty is committed to developing progressive, efficacious skincare formulas that are 100% cruelty-free, vegan and formulated with high-performing active ingredients and botanicals to deliver optimal results. 

‚Ä¢	SOL Body believes in giving everyone the ability to feel themselves through glowy, bronzey, shimmery body makeup and oils. SOL‚Äôs body-loving products help everyone glow-get-it by highlighting their highlights. All SOL formulas are 100% vegan and cruelty-free.
",www.seedbeauty.com
1,Sinful Colors Inc,58620324,https://www.linkedin.com/sales/company/58620324,,n/a,www.sinfulcolors.com
1,Smashbox Cosmetics,29201,https://www.linkedin.com/sales/company/29201,https://media-exp1.licdn.com/dms/image/C4E0BAQFFofFCGX2Q-g/company-logo_400_400/0/1658266047925?e=1671667200&v=beta&t=f7LoxvZO4i56LdNrBTwkj3J6fBaTj7DvsHfzaZ6hW6o,"WE GREW OUT OF AN ACCLAIMED LA PHOTO STUDIO. LED BY FOUNDER AND PHOTOGRAPHER DAVIS FACTOR, THE ENERGY ON SET SHOWED NO SIGNS OF SLOWING DOWN ‚Äî BUT TOUCHUPS ALWAYS KILLED THE VIBE ‚Äî AND THE ORIGINAL SMOOTH & BLUR PRIMER WAS BORN.

TODAY, WE'RE THE #1 CRUELTY-FREE PRIMER BRAND IN THE US, AND WE GO BEYOND THE STUDIO TO CREATE LONG-LASTING, ALWAYS CRUELTY-FREE, PRIMER-POWERED FORMULAS, WHICH ARE DEVELOPED, TESTED, AND VETTED BY OUR HARD-WORKING CREW TO KEEP UP WITH YOU ALL DAY.

‚ÄúEVERYTHING CARRIES OUT OF THE STUDIO INTO REALITY.‚Äù ‚Äì DAVIS FACTOR, FOUNDER",www.smashbox.com
1,Stila Cosmetics,43297,https://www.linkedin.com/sales/company/43297,https://media-exp1.licdn.com/dms/image/C560BAQHw_LAZu6ousg/company-logo_400_400/0/1624468635067?e=1671667200&v=beta&t=csSYzChn4vzdefsp55hkU8JG1-b5TXP5j8s_FxdyZdo,"Celebrity makeup artist Jeanine Lobell founded Stila in 1994. The Company name is derived from the Italian word ""stilare,""‚Äã which means ""to pen""‚Äã. Stila believes that makeup should be as individual as each woman's own signature. 

Stila creates products for the eyes, cheeks, lips and face as well as for complexion perfection and multi-use. The Company also sells brushes and accessories. Stila‚Äôs modern, uniquely illustrated and inspiring packaging is made out of recycled materials that are durable as well as distinctive. Stila has also continually sought new ways to teach makeup techniques, either over the Internet or within the product container. 

Today, Stila is known for its modern, sophisticated, non-intimidating approach to beauty. The brand's innovative, multi-tasking formulas, eco-friendly packaging, and fashion-forward colors have cemented its place on must-have lists of top beauty editors around the world. The prestige color brand regularly appears on the pages of magazines like Allure and InStyle, and is also used by top designers during New York fashion week.",www.stilacosmetics.com
1,The Estee Lauder Companies Inc.,4059,https://www.linkedin.com/sales/company/4059,https://media-exp1.licdn.com/dms/image/C4E0BAQFex69Y26uzhg/company-logo_400_400/0/1607447361373?e=1671667200&v=beta&t=TbYyOZQaUpvpcT6xAI2fjgPTeJE7pxbj98EkLT1O9eU,"The Estee Lauder Companies Inc. is one of the world‚Äôs leading manufacturers and marketers of quality skin care, makeup, fragrance and hair care products. The company‚Äôs products are sold in approximately 150 countries and territories under brand names including: Estee Lauder, Aramis, Clinique, Lab Series, Origins, M¬∑A¬∑C, La Mer, Bobbi Brown, Aveda, Jo Malone London, Bumble and bumble, Darphin Paris, TOM FORD BEAUTY, Smashbox, AERIN Beauty, Le Labo, Editions de Parfums Fr√©d√©ric Malle, GLAMGLOW, KILIAN PARIS, Too Faced, Dr.Jart+, and the DECIEM family of brands, including The Ordinary and NIOD.

To explore our current job openings, go to www.elcompanies.com/",www.esteelauder.com
1,TPR Holdings LLC,1923217,https://www.linkedin.com/sales/company/1923217,https://media-exp1.licdn.com/dms/image/C4E0BAQHvapOgnTD6JQ/company-logo_400_400/0/1519862346097?e=1671667200&v=beta&t=ANxZAAXdib4fL5xqHSMDvmXUDYsrj9libdobWFKZffY,"TPR Holdings LLC (TPR) is a NYC based investor and operator of beauty and consumer brands. TPR‚Äôs target investments include scalable mass and prestige opportunities in health, wellness, beauty and fragrance categories. TPR has also provided transition services for large consumer products companies including Shiseido Cosmetics and Procter & Gamble. 

TPR principals have founded and developed such international brands as ZIRH Men‚Äôs Skincare, John Varvatos Fragrances and French Connection Beauty. TPR owns Cargo Cosmetics, Freeze 24/7 Skin Care, Oscar Blandi Hair Care, Nicole Richie Fragrance and Reem Acra Fragrance. 

Visit www.tprholdings.com for additional information.",www.tprholdings.com
1,Well.ca,432696,https://www.linkedin.com/sales/company/432696,https://media-exp1.licdn.com/dms/image/C510BAQHTjHdWum1cbA/company-logo_400_400/0/1519924700107?e=1671667200&v=beta&t=rlPG9gHs9NXy4e70LfINmz7BJ5KOqyRp-1IjrvpfKew,"At Well.ca, we are looking to change the landscape of health and wellness in Canada and we need your help to do it. We believe that Canadians should never have to compromise on the health, wellness, baby and beauty products they choose for themselves and their loved ones ‚Äì so we are empowering them lead healthier and happier lives by delivering wellness on their terms.

We‚Äôre a fast-growing, proudly Canadian company that‚Äôs passionate about our customers, our business, and the products we sell!

So why should you join us?
 
FUEL YOUR PASSION. Be inspired every day to lead a better lifestyle. You‚Äôll constantly discover health & wellness products, information and inspiration.

GROW A COMMUNITY. We are about much more than one-time product-based transactions. We are nurturing a community of engaged employees, customers, and experts alike.

GET THINGS DONE. We are agile and creative problem-solvers.

EMBRACE CHANGE. Things change fast online, so we do too! Be part of making change.  

GET YOUR HANDS DIRTY. We are ego-less, and ready to own whatever job needs to be done.

BE HAPPY & HEALTHY. We‚Äôre seriously ambitious when it comes to helping Canadians be happier and healthier ‚Äì and we practice what we preach.
 
Who do we hire?
 
A+ PLAYERS, WHO ARE ALSO GOOD PEOPLE. We need good people to serve good people, so that‚Äôs who we hire :)
 
Join us! We are always looking for PASSIONATE, CURIOUS, CREATIVE, AND DRIVEN PEOPLE who want to make an impact every day. 

Visit our Careers page to find the role for you in Toronto or Guelph: https://well.ca/careers",www.well.ca
1,Zorah Biocosmétiques,2477091,https://www.linkedin.com/sales/company/2477091,https://media-exp1.licdn.com/dms/image/C4E0BAQHYGjJl-0em2w/company-logo_400_400/0/1519912594648?e=1671667200&v=beta&t=jcPiFApBOy9IRzTC4JLiOIRLfsoTnaphHDBwZWpLELU,"1√®re marque de beaut√© qu√©b√©coise certifi√©e biologique.

Zorah Biocosmétiques inc. d√©veloppe, produit, et distribue des cosm√©tiques certifi√©s biologiques de tr√®s haute qualit√© √† base d'huile d'argan.
Les produits Zorah sont d'efficacit√© prouv√©e, √©cologiques, et de productions √©quitables.

Zorah f√™tera ses 5 ans de mise en march√© en mai 2012.
350 points de vente r√©parti sur le Qu√©bec et l'Ontario, 125 √† l'√©tranger dont le Liban et la Turquie, poss√®de une boutique en ligne livrant partout dans le monde.

Vous voulez en savoir plus ? Suivez nous !

http://www.facebook.com/#!/pages/Zorah-bio-cosm%C3%A9tiques/248671655177518

http://www.youtube.com/watch?v=zMMFvJCq7RM",www.zorahbiocosmetiques.com
1,Almay,,,,"The company primarily operates in the Consumer Durables industry. Almay was founded in 2010 and is headquartered in Chauvigny, France.",www.almay.com
1,American International Industries.,,,,"Manufacturer and distributor of skincare products intended to create brand equity and distinct heritage. The company's products offer a wide variety of eyelash styles as well as include a complete line of soft and hard waxes, pre and post waxing products, and waxing accessories, enabling consumers and beauty professionals with the highest quality, globally rich on-trend, innovative color lacquers, and treatments.",www.aiibeauty.com
1,Anna Sui Vision,,,,"Retailer of eyewear products intended to be ahead of the trend. The company retails a variety of designs, styles and types of spectacles, contact lenses, sunglasses, shades and other related products, enabling customers to say stylish and trendy at affordable rates.",www.annasuivision.com
1,Benefit Cosmetics,,,,"Manufacturer of skincare products. The company is engaged in the development and production of cosmetic products such as face-pack, compact, makeup kits and other skincare products",www.benefitcosmetics.com
1,Boosh Food (CNQ: VEGI),,,,"Boosh Plant-Based Brands Inc operates as a plant-based ready-to-eat food company. It distributes, and sells plant based frozen meals to grocery outlets and independent grocery stores throughout Canada.",www.booshfood.com
1,Burt's Bees,,,,"Developer of natural personal care products intended to maximize the well-being of users and that of the world around them. The company's products uses minimal processing such as distillation, condensation, extraction distillation, pressure cooking and hydrolysis to maintain the purity of natural ingredients like beeswax, botanical and essential oils, herbs, flowers and minerals, enabling consumers to take care of their skin.",www.burtsbees.com
1,Butter (London),,,,"Developer of an online payment platform intended to help customers book flights, shop, and spread the cost of holidays with simple installment plans. The company's platform provides flights, hotel booking, and online stores for shopping, and also helps to spread the cost in monthly payments through the mobile application, enabling users to conveniently plan their travel costs and shop under one platform.",www.butter.co.uk
1,butter LONDON,,,,"Provider of cosmetics and beauty products. The company's products enable customers to avail unexpected color and long lasting, high performing beauty products, which are quite trendy at a competitive cost that are formulated without harmful chemicals.",www.butterlondon.com
1,C'est Moi,,,,"Operator of a skincare and performance makeup brand for kids. The company offers facial cleansers, moisturizer, sunscreen, eye shadows, liners, powders, lip glosses, mascaras and nail polishes.",www.cest-moi.com
1,Cargo Cosmetics,,,,"Manufacturer of cosmetic products intended for women. The company specializes in manufacturing cosmetics including color sticks, color pallets, eye shadows, pigment pencils, moisturizers and brushes.",www.Cargocosmetics.com
1,Christian Dior (PAR: CDI),,,,"Christian Dior is a holding company with full ownership of Christian Dior Couture and a controlling interest in LVMH. Christian Dior Couture sells apparel, leather goods, jewellery, and accessories under various Dior brands. Most sales are through its own retail stores. Through LVMH, the company operates the following business groups: wines and spirits, fashion and leather goods, watches and jewellery, perfumes and cosmetics, and selective retailing. LVMH has dozens of well-known brands throughout its businesses, including Dom Perignon, Hennessy, Louis Vuitton, Fendi, TAG Heuer, and Sephora. The company's revenue is distributed throughout Europe, Asia, and the United States.",www.dior.com
1,Clinique,,,,"Seller of skin care and cosmetics to offer consumers quality beauty with health and wellness in mind. The company's products provide quality and effective products to enhance every skin type and concern, enabling men and women of all ages and ethnicities to get customized solutions for all skin types and tones.",www.clinique.com
1,ColourPop,,,,"Provider of an online retail platform intended to sell cosmetic products. The company's platform sells eye shadows, lipstick, compact powder which are available in different shades, enabling customers to have a wide variety of choice.",www.colourpop.com
1,Coty (NYS: COTY),,,,"Coty is a global beauty company that sells fragrances, color cosmetics, and skin/body care. The firm licenses brands such as Calvin Klein, Hugo Boss, Gucci, Burberry, and Davidoff for its prestige portfolio. Coty's most popular color cosmetic brands are CoverGirl, Max Factor, Rimmel, Sally Hansen, and Kylie. Coty also holds a minority stake in a salon and retail haircare business, including brands Wella, Clairol, OPI, and GHD. Francois Coty founded the firm in 1904 and it remained private until its 2013 IPO. It had focused on prestige fragrances and nail salon brands until the 2016 acquisition of Procter & Gamble's beauty business. This nearly doubled the firm's revenue base, and launched it into mass-channel cosmetics and professional hair care.",www.coty.com
1,Deciem,,,,"Operator of beauty brands designed to provide personalized skin and hair care to both men and women. The company's beauty brands include dermatologically tested skin and hair care products, men's grooming products, color cosmetics and health supplements made from organic and chemically proven ingredients, enabling customers to find and buy health and wellness products as per individual skin texture and sensitivity.",www.deciem.com
1,Dr. Hauschka,,,,"Manufacturer of skincare products based in Hatfield, Massachusetts. The company's product contains no mineral oils, silicones, PEGs and synthetic preservatives and is made from natural ingredients that are organic and biodynamic, providing clients balanced skin health to achieve lasting and radiant beauty.",www.drhauschka.com
1,E.L.F. Cosmetics (NYS: ELF),,,,"e.l.f. Beauty Inc is a cosmetic company based in the United States. The company offers cosmetic accessories for women which include eyeliner, mascara, false eyelashes, lipstick, the foundation for the face, moisturizer, cleanser, and other tools through its stores and e-commerce channels. The products that the company sells are marketed under the e.l.f. Cosmetics, W3LL PEOPLE and Keys Soulcare brands. It carries out the sales within the US and internationally, out of which maximum revenue is generated from the US.",www.elfcosmetics.com
1,Essie Cosmetics,,,,"Manufacturer of nail polish and hand care products. The company offers nail colors, nail treatments, lip glosses, nail accessories and spa products. It produces nail polish in 300 different colors and serves approximately 250,000 salons in 101 countries.",www.essie.com
1,Fenty Beauty,,,,"Owner and operator of a cosmetics brand intended to offer various beauty and skin care products. The company's products are made focusing on a wide range of traditionally hard to match skin tones and develop formulas that work for all skin types and pinpointing universal shades and offers darker shades among the 40 different colors addressing a long criticized gap in cosmetic industry, enabling women to buy cosmetics according to their skin tone.",www.fentybeauty.com
1,Glossier,,,,"Manufacturer of beauty products intended to offer skincare and makeup kits. The company's personal products include skincare lotions, body lotions, fragrances, and foundation kits, enabling consumers to access a wide range of products inspired by everyday women.",www.glossier.com
1,Green People,,,,"Developer of beauty and sensitive skin care products intended to be natural and organic skin care brand in United Kingdom. The company's products contains sustainably-grown plant ingredients that are clinically proven to care for skin enabling it's consumer to avail , balanced skin.",www.greenpeople.co.uk
1,Groupe Marcelle,,,,"Provider of skin-care and cosmetic products intended for women and men of all ages. The company offers research, development, production and
marketing of hypoallergenic and fragrance-free products, providing customers with safe and high-quality products to maintain their personal hygiene and remain well-groomed.",www.groupemarcelle.com
1,L'Oreal (PAR: OR),,,,"L'Oréal, founded in 1909 by Eugene Schueller when he developed the first harmless hair colorant, is the world's largest beauty company. It participates primarily in skincare (40% of 2021 revenue), makeup (21%), haircare (24%), and fragrance (11%). L'Oréal is a global firm, with 32% of its revenue sourced from Europe, 25% from North America, 31% from North Asia, 7% South Asia/Middle East/Africa, and 6% Latin America. The firm sells its products in many channels, including mass retail, drugstores/pharmacies, department stores/perfumeries, hair salons, medi-spas, branded freestanding stores, travel retail, and e-commerce. The firm's top selling brands are Lancôme, Yves Saint Laurent, Maybelline, Kiehl's, L'Oréal Paris, Garnier, and CeraVe.",www.loreal.com
1,Lotus Herbals,,,,"Provider of skincare products made for women. The company offers a wide range of beauty products like skincare, anti-aging, skin whitening and makeup, thus providing solutions to customer's skincare problems.",www.lotusherbals.com
1,LVMH Moet Hennessy Louis Vuitton (PAR: MC),,,,"LVMH is a global producer and distributor of luxury goods. It operates six segments: fashion and leather goods, its largest and oldest; watches and jewelry; wines and spirits; perfumes and cosmetics; selective retailing (including Sephora and airport duty-free retailer DFS); and other (including publishing). Higher-profile brands include Louis Vuitton, Bulgari, Fendi, Givenchy, Tag Heuer, Hennessy, Moet & Chandon, Glenmorangie, Sephora, and Benefit. LVMH operates more than 5,000 stores around the globe and is headquartered in Paris.",www.lvmh.com
1,Maybelline,,,,"Manufacturer of cosmetics, skincare, fragrance and personal care products. The company offers a range of beauty products like mascaras, eye shadow, eyeliner, concealers, lip colors and blushes.",www.maybelline.com
1,Milani Cosmetics,,,,"Manufacturer of cosmetics and beauty care products. The company's face, lip and eye products are for women of any age, style and skin tones, enabling them to meet their beauty goals.",www.milanicosmetics.com
1,Mineral Fusion Natural Brands,,,,Producer of mineral cosmetics created for natural personal care. The company's cosmetics and beauty care products offers a smarter makeup that instantly improves complexion while nourishing the skin all while being appropriate for even the most sensitive skin types enabling its customers with formulations which deliver the uniquely beneficial power of minerals.,www.mineralfusion.com
1,Mirage Cosmetics,,,,"Manufacturer and distributor of cosmetics. The company engages in manufacturing of nail polish and face, eye and lip treatment products.",www.sinfulcolors.com
1,NYX Professional Makeup,,,,Manufacturer of cosmetics products. The company offers special-occasion makeup in addition to basics makeup shades.,www.nyxcosmetics.com
1,Orly International,,,,"Orly International is a Van Nuys, CA based private company whose line of business is Mfg toilet preparations",orlybeauty.com
1,Pacifica Beauty,,,,"Manufacturer of natural beauty products dedicated to making clean beauty more accessible to everyone. The company offers a range of products spanning skincare, haircare, cosmetics and fragrance, providing customers with vegan, cruelty-free and plant-powered products at affordable prices.",www.pacificabeauty.com
1,Physicians Formula,,,,"Manufacturer and distributor of cosmetics and skin care products. The company manufactures facial and eye make-up products. Its products include face powders, bronzers, concealers, blushes, foundations, eye shadows, eye liners, brow makeup and mascaras.",n/a
1,Piggy Paint,,,,"The company primarily operates in the Retail industry. Piggy Paint was founded in 2008 and is headquartered in Lowell, AR.",piggypaint.com
1,Procter & Gamble (Beauty Brands),,,,"Provider of beauty care products. The company provides fragrances, makeup, hair salon items and other beauty products.",n/a
1,Revlon (NYS: REV),,,,"Revlon Inc is a company that is principally engaged in the cosmetics industry. The company's reportable segments include Revlon, Elizabeth Arden, Portfolio and Fragrances. It generates maximum revenue from the Revlon segment. Geographically, it operates in North America, EMEA, Asia, Latin America and the Pacific of which the North America region derives the majority of revenue. Some of the company brands include Revlon, Elizabeth Arden, Almay, Revlon Professional, American Crew, CND, and Mitchum brands. The company distributes and sell its products to large volume retailers, chain drug and food stores, chemist shops, hypermarkets, general merchandise stores, e-commerce sites, television shopping, department stores, professional hair and nail salons, and specialty cosmetic stores.",www.revlon.com
1,Sally B's Skin Yummies,,,,"The company primarily operates in the Application Software industry. Sally B's Skin Yummies was founded in 2005 and is headquartered in Atlanta, GA.",sallybskinyummies.com
1,Seed Beauty,,,,"Provider of brand incubation services intended for beauty industry. The company's services include venture capital, brand incubation, product development, manufacturing and fulfillment, enabling cosmetic industry startups to launch their brand and make it successful.",www.seedbeauty.com
1,Smashbox Cosmetics,,,,"Provider of high end cosmetics and beauty products. The company's products include a wide range of cosmetics such as lipsticks, foundations, powders, lip colors, eye shadows, blushes, lip pencils, eyeliner, and others. It also offer special lotions and tints, facial cleansers, brushes, and compacts.",www.smashbox.com
1,Stila Cosmetics,,,,"Manufacturer of beauty products based in Glendale, California. The company's products include makeup, skincare and hair care products, fragrances, makeup tools and accessories, thereby providing customers with quality and performance-tested products.",www.stilacosmetics.com
1,Suncoat Products,,,,"Suncoat Products is a Guelph, ON based private company whose line of business is Mfg toilet preparations",suncoatproducts.com
1,Well People,,,,"Manufacturer and retailer of organic makeup and beauty products. The company's premium non-toxic makeup and beauty cosmetics include foundation sticks, concealers, eye shadow powders, mascara and liquid eyeliners are made from all natural and organic ingredients which are retailed through supermarkets as well as its online store, providing consumers with natural products that give flawless coverage and soothing protection.",www.wellpeople.com
1,Wet N Wild,,,,"Operator of water park facility. The company provides amusement and leisure facilities like water slides, water wave pools and several jacuzzis.",www.wetnwild.co.uk
1,Zorah Bio Cosmetiques,,,,"Zorah Bio Cosmetiques is a Montreal, QC based private company whose line of business is Mfg toilet preparations",zorahbiocosmetiques.com